 centroid_id:0	-4.36097749560696	-2.49966610623438	-1.87070877672438	-1.36357502105215	-1.2916066054992	-1.05967598261076	-1.0862103283064	-0.851892473370287	-0.906751359576777	-1.10308169672825
 centroid_id:1	-3.84057024943494	-2.89948831335216	-2.54317472671199	-2.17645259292002	-2.02184667736713	-1.81258332968794	-1.71420502912953	-1.68679799035446	-1.72424573557321	-1.76252254953414
 centroid_id:2	-0.564853759585928	0.438479472599683	0.793962656464657	1.09888799589526	1.34922555820464	1.43187516824852	1.62813101228992	1.72781435443824	1.75076530298542	1.90046707676449
 centroid_id:3	-4.32455283090837	-3.72294111757738	-3.32244186827924	-3.01777129500533	-2.85961850507046	-2.65357239856294	-2.53556852664529	-2.521740820161	-2.68317377713308	-2.55964474828047
 centroid_id:4	2.81587722748373	3.48198239163997	4.07254926524932	4.29388777409476	4.54529838946457	4.62141616277825	4.65490463508534	5.17183499803513	4.69742645323642	5.02230016017086
 centroid_id:5	1.78036292513671	2.54409464344568	3.03233638239159	3.21822552325295	3.53863653804838	3.52658037532166	3.64548673401543	3.98611687030259	3.64352145995799	3.90701272453124
 centroid_id:6	-2.46363015192051	-1.4420539120823	-1.02729338691295	-0.636008977548816	-0.411340877734511	-0.305486452424837	-0.165687840624037	-0.116060300154317	-0.116325221353567	-0.106409214068572
 centroid_id:7	-2.80266793906368	-2.02311702220167	-1.76164187093763	-1.50912635888874	-1.35252097587474	-1.31951039601645	-1.28412745156047	-1.24141106147919	-1.28927143702883	-1.3406246368234
 centroid_id:8	0.235091969638983	1.11551329692322	1.44038822803612	1.68563859401289	1.93796757915862	1.94534146100541	2.13333190752934	2.32225374564714	2.249894578106	2.32238778951148
 centroid_id:9	-3.97120093187129	-1.42593378649866	-0.604772943312196	-0.324576919509623	-0.0587865982646797	-0.443803611424134	-0.310243836270699	-0.253697558565968	-0.135570038573083	-0.18652720918792
 centroid_id:10	-3.04181974691729	-1.919450841306	-1.48595768879644	-1.08987436054245	-0.886504977936721	-0.786749142575372	-0.67177151527058	-0.627719706639883	-0.62775804873805	-0.63653754092523
 centroid_id:11	-0.543498613113035	0.181520912571275	0.465160484562816	0.620703214313053	0.802913443579679	0.869801882451799	0.999383208518819	1.12031511170117	1.14688300052248	1.09434254299702
 centroid_id:12	-1.19021689486309	-0.387067021323377	-0.0892822897568956	0.108793450355696	0.298638601555513	0.36951332815695	0.487631040721238	0.57992672953673	0.598998552213441	0.554224923518094
 centroid_id:13	-1.97835163214704	-1.28289915659261	-1.04528528141891	-0.876931208207344	-0.750075032288229	-0.73761247925128	-0.69311139865937	-0.62677216745021	-0.72933535891841	-0.814448966719564
 centroid_id:14	-4.57782169583881	-2.66839793033292	-1.40970630998474	1.45579414323416	-0.287958707042881	0.0361495690293449	-0.457067305058146	1.11024513843014	1.22750732183411	-1.04093367785849
 centroid_id:15	-1.52248262373533	-0.79476431601862	-0.521723361656763	-0.347766548967722	-0.18981746806136	-0.145172802687374	-0.0467282697712918	0.0128400526293463	0.00157353660262816	-0.0923008608990582
 centroid_id:16	-1.81124900352213	-0.462082261188383	0.0474644130406769	0.524145782861656	0.826026274849287	0.894923016121565	1.10874948170535	1.16664652313203	1.19918642675597	1.37711116912953
 centroid_id:17	0.92631773006749	1.79833417830256	2.15490735409827	2.39179066973881	2.69594942019179	2.6569630086908	2.84576971425288	3.10359931717398	2.90437732916785	3.04655479174754
 centroid_id:18	-2.46598755552885	-1.08686994409885	-0.516572572485634	-0.0540349289703126	0.233643795321187	0.2547303311234	0.426257054006479	0.485957104193748	0.483228057651153	0.570073637900635
